maturity,theta,forward,time_derivative,phase_generator,residual
0.218888888889,0.718492020915,0.0437201716373,3.17451336745e-05,3.17451790385e-05,-4.53639788494e-11
0.218888888889,0.728510153372,0.0446119034331,1.92598750837e-05,1.92598986124e-05,-2.35287130491e-11
0.218888888889,0.738528285829,0.0455197211468,1.1306876338e-05,1.13068851333e-05,-8.7953450946e-12
0.218888888889,0.748546418286,0.0464442512598,6.41235849141e-06,6.41236300377e-06,-4.51235554998e-12
0.218888888889,0.758564550743,0.0473861503717,3.5067409393e-06,3.50674643399e-06,-5.49469757888e-12
0.218888888889,0.768582683199,0.0483461070955,1.84575028872e-06,1.84577488416e-06,-2.45954385331e-11
0.218888888889,0.778600815656,0.049324844097,9.33129684633e-07,9.33137636867e-07,-7.95223457396e-12
0.218888888889,0.788618948113,0.0503231202898,4.52133469553e-07,4.5214494092e-07,-1.1471367042e-11
0.218888888889,0.79863708057,0.051341733201,2.09477366009e-07,2.09495554093e-07,-1.8188084502e-11
0.218888888889,0.808655213027,0.0523815215234,9.25704651822e-08,9.25825378055e-08,-1.2072623283e-11
0.218888888889,0.818673345484,0.053443367871,3.89148435698e-08,3.89342314576e-08,-1.93878877796e-11
0.218888888889,0.828691477941,0.0545282017572,1.55175872152e-08,1.55267082518e-08,-9.12103660829e-12
0.218888888889,0.838709610398,0.0556370028172,5.85143045129e-09,5.84276241993e-09,8.66803135345e-12
0.218888888889,0.848727742855,0.0567708042987,2.07986405876e-09,2.08484480678e-09,-4.98074801888e-12
0.218888888889,0.858745875312,0.0579306968464,6.94166946147e-10,7.08221856377e-10,-1.40549102304e-11
0.218888888889,0.868764007769,0.0591178326101,2.16909823436e-10,2.03128865291e-10,1.37809581455e-11
0.218888888889,0.878782140225,0.0603334297102,6.32827124036e-11,6.25172561289e-11,7.65456274754e-13
0.218888888889,0.888800272682,0.0615787770949,1.70696790036e-11,2.45216470827e-11,-7.45196807907e-12
0.218888888889,0.898818405139,0.062855239833,4.16333634234e-12,1.71449280554e-11,-1.2981591713e-11
0.218888888889,0.908836537596,0.0641642648861,9.71445146547e-13,1.5251949443e-11,-1.42805042964e-11
0.218888888889,0.918854670053,0.0655073874131,1.38777878078e-13,1.24515697232e-12,-1.10637909424e-12
0.218888888889,0.92887280251,0.0668862376641,1.38777878078e-13,1.17451736271e-11,-1.1606395749e-11
0.218888888889,0.938890934967,0.0683025485305,1.38777878078e-13,-1.38811882995e-11,1.40199661776e-11
0.218888888889,0.948909067424,0.0697581638243,0,4.99571022571e-12,-4.99571022571e-12
0.218888888889,0.958927199881,0.0712550473698,0,-1.9447490493e-12,1.9447490493e-12
0.218888888889,0.968945332338,0.0727952930038,0,2.30928991207e-12,-2.30928991207e-12
0.218888888889,0.978963464795,0.074381135591,0,6.50045425474e-12,-6.50045425474e-12
0.218888888889,0.988981597252,0.0760149631763,0,6.10066142569e-12,-6.10066142569e-12
0.218888888889,0.998999729708,0.0776993304159,0,5.2185966052e-12,-5.2185966052e-12
0.218888888889,1.00901786217,0.079436973443,0,1.09077317491e-11,-1.09077317491e-11
0.218888888889,1.01903599462,0.0812308263549,0,-9.34519822637e-13,9.34519822637e-13
0.218888888889,1.02905412708,0.0830840395274,0,-8.1241090244e-13,8.1241090244e-13
0.218888888889,1.03907225954,0.085,0,-3.09072927841e-12,3.09072927841e-12
0.317777777778,-0.463647609001,-0.025,9.48553707333e-14,-6.06646663815e-12,6.16132200888e-12
0.317777777778,-0.453629476544,-0.0243769666932,1.05853676923e-13,-3.99157728185e-12,4.09743095877e-12
0.317777777778,-0.443611344087,-0.0237599900872,2.08126711612e-13,8.51912209349e-12,-8.31099538188e-12
0.317777777778,-0.43359321163,-0.0231488602184,3.59015353504e-13,-2.60950444133e-12,2.96851979484e-12
0.317777777778,-0.423575079173,-0.0225433734096,5.63169797763e-13,-9.21528718973e-12,9.77845698749e-12
0.317777777778,-0.413556946716,-0.0219433319732,9.73315955047e-13,8.28994914981e-13,1.44321040066e-13
0.317777777778,-0.403538814259,-0.0213485439287,1.76620896702e-12,5.80931981645e-12,-4.04311084942e-12
0.317777777778,-0.393520681802,-0.0207588227338,3.07007540328e-12,4.64135798688e-12,-1.5712825836e-12
0.317777777778,-0.383502549346,-0.0201739870282,5.26597920414e-12,9.94179674711e-12,-4.67581754296e-12
0.317777777778,-0.373484416889,-0.0195938603902,8.86665901227e-12,5.30436954852e-12,3.56228946375e-12
0.317777777778,-0.363466284432,-0.0190182711034,1.48651427897e-11,2.14101735477e-11,-6.545030758e-12
0.317777777778,-0.353448151975,-0.0184470519352,2.45740399806e-11,2.34127689917e-11,1.16127098899e-12
0.317777777778,-0.343430019518,-0.0178800399241,4.019882545e-11,4.6179478004e-11,-5.98065255404e-12
0.317777777778,-0.333411887061,-0.0173170761779,6.51765833797e-11,5.99605763627e-11,5.21600701701e-12
0.317777777778,-0.323393754604,-0.0167580056787,1.0467340486e-10,1.05462410765e-10,-7.89005904855e-13
0.317777777778,-0.313375622147,-0.0162026770985,1.66487723911e-10,1.52630347625e-10,1.38573762858e-11
0.317777777778,-0.30335748969,-0.0156509426205,2.62310650508e-10,2.52248622706e-10,1.00620278018e-11
0.317777777778,-0.293339357233,-0.0151026577694,4.09676867253e-10,4.1686460709e-10,-7.1877398372e-12
0.317777777778,-0.283321224776,-0.0145576812471,6.34302370126e-10,6.29042325307e-10,5.26004481863e-12
0.317777777778,-0.273303092319,-0.0140158747764,9.7386645526e-10,9.82118672924e-10,-8.25221766449e-12
0.317777777778,-0.263284959863,-0.0134771029497,1.48285014342e-09,1.47792880661e-09,4.92133680658e-12
0.317777777778,-0.253266827406,-0.0129412330837,2.23964030613e-09,2.23857085261e-09,1.06945351841e-12
0.317777777778,-0.243248694949,-0.0124081350797,3.35619779179e-09,3.36171444628e-09,-5.51665449068e-12
0.317777777778,-0.233230562492,-0.0118776812888,4.99091274357e-09,4.98121269723e-09,9.7000463349e-12
0.317777777778,-0.223212430035,-0.0113497463819,7.36631732981e-09,7.36866618156e-09,-2.34885175036e-12
0.317777777778,-0.213194297578,-0.0108242072238,1.07927292479e-08,1.0796327535e-08,-3.59828708094e-12
0.317777777778,-0.203176165121,-0.0103009427524,1.56997818878e-08,1.57016976999e-08,-1.91581211126e-12
0.317777777778,-0.193158032664,-0.00977983386053,2.26780381198e-08,2.26695004869e-08,8.53763286371e-12
0.317777777778,-0.183139900207,-0.00926076328247,3.253358191e-08,3.25327081513e-08,8.7375871088e-13
0.317777777778,-0.17312176775,-0.00874361548341,4.63589852887e-08,4.63526265324e-08,6.35875633066e-12
0.317777777778,-0.163103635293,-0.00822827655213,6.56252251156e-08,6.56250993574e-08,1.25758198306e-13
0.317777777778,-0.153085502837,-0.00771463409674,9.22995913819e-08,9.23024452639e-08,-2.85388206026e-12
0.317777777778,-0.14306737038,-0.00720257714313,1.28995492607e-07,1.28988227478e-07,7.26512837638e-12
0.317777777778,-0.133049237923,-0.00669199603594,1.79162353692e-07,1.79158289104e-07,4.0645873656e-12
0.317777777778,-0.123031105466,-0.00618278234193,2.47323757879e-07,2.47331819259e-07,-8.06137944235e-12
0.317777777778,-0.113012973009,-0.00567482875553,3.39374235732e-07,3.39377651812e-07,-3.41607931204e-12
0.317777777778,-0.102994840552,-0.00516802900634,4.62946360952e-07,4.62950361275e-07,-4.00032298658e-12
0.317777777778,-0.092976708095,-0.00466227776851,6.27861631458e-07,6.27868627579e-07,-6.99612107412e-12
0.317777777778,-0.0829585756381,-0.00415747057172,8.46679729687e-07,8.46670460702e-07,9.26898502695e-12
0.317777777778,-0.0729404431812,-0.00365350371365,1.1353634042e-06,1.13535847171e-06,4.93248509079e-12
0.317777777778,-0.0629223107243,-0.00315027417389,1.51407566396e-06,1.51407827252e-06,-2.60856861421e-12
0.317777777778,-0.0529041782674,-0.00264767952885,2.0081296264e-06,2.00813384435e-06,-4.21795504187e-12
0.317777777778,-0.0428860458105,-0.00214561786788,2.64910974449e-06,2.64910955641e-06,1.88077619817e-13
0.317777777778,-0.0328679133536,-0.00164398771014,3.47618491047e-06,3.47618472051e-06,1.89965923071e-13
0.317777777778,-0.0228497808966,-0.0011426879223,4.53763240656e-06,4.53763004945e-06,2.35711440109e-12
0.317777777778,-0.0128316484397,-0.000641617636745,5.89259018467e-06,5.89258765714e-06,2.5275306716e-12
0.317777777778,-0.00281351598282,-0.000140676170333,7.61305220657e-06,7.61304668432e-06,5.52224818607e-12
0.317777777778,0.00720461647409,0.000360237056607,9.78611678939e-06,9.78612749695e-06,-1.07075571605e-11
0.317777777778,0.017222748931,0.000861222601068,1.25164911601e-05,1.25164956942e-05,-4.53409022906e-12
0.317777777778,0.0272408813879,0.00136238107812,1.59292477303e-05,1.59292549472e-05,-7.21687457245e-12
0.317777777778,0.0372590138448,0.00186381324178,2.01728155954e-05,2.01728175519e-05,-1.95649173471e-12
0.317777777778,0.0472771463017,0.00236562006609,2.54221772618e-05,2.54221841671e-05,-6.90533606112e-12
0.317777777778,0.0572952787587,0.00286790282662,3.18822241027e-05,3.18822304736e-05,-6.37091392825e-12
0.317777777778,0.0673134112156,0.00337076318243,3.97912040953e-05,3.97912189742e-05,-1.48789498991e-11
0.317777777778,0.0773315436725,0.0038743032587,4.94241722167e-05,4.94241884519e-05,-1.62351922542e-11
0.317777777778,0.0873496761294,0.00437862573024,6.10963292302e-05,6.109634012e-05,-1.08897947354e-11
0.317777777778,0.0973678085863,0.00488383390582,7.51661048427e-05,7.51661182317e-05,-1.3389099142e-11
0.317777777778,0.107385941043,0.0053900318137,9.20378126047e-05,9.20378252048e-05,-1.26001161002e-11
0.317777777778,0.1174040735,0.00589732428833,0.000112163671655,0.000112163693673,-2.20175481308e-11
0.317777777778,0.127422205957,0.00640581705854,0.000136044959932,0.000136044982968,-2.30359703752e-11
0.317777777778,0.137440338414,0.00691561683719,0.000164232034112,0.000164232058689,-2.45776868096e-11
0.317777777778,0.147458470871,0.00742683141263,0.000197322925539,0.000197322961687,-3.61483445716e-11
0.317777777778,0.157476603328,0.00793956974201,0.000235960201852,0.000235960237213,-3.53609697946e-11
0.317777777778,0.167494735785,0.0084539420467,0.000280825772526,0.00028082581112,-3.85938287079e-11
0.317777777778,0.177512868242,0.0089700599099,0.000332633317006,0.000332633357935,-4.09299672605e-11
0.317777777778,0.187531000699,0.0094880363768,0.000392118027966,0.000392118084463,-5.64972089836e-11
0.317777777778,0.197549133155,0.0100079860572,0.000460023395519,0.000460023448693,-5.31743725115e-11
0.317777777778,0.207567265612,0.0105300252314,0.000537084810884,0.000537084873156,-6.22712196478e-11
0.317777777778,0.217585398069,0.0110542719582,0.000624009844916,0.00062400991113,-6.62138869125e-11
0.317777777778,0.227603530526,0.0115808461875,0.00072145516018,0.000721455228258,-6.80780796319e-11
0.317777777778,0.237621662983,0.0121098698755,0.000830000144974,0.000830000221311,-7.6336457446e-11
0.317777777778,0.24763979544,0.0126414671037,0.000950117515937,0.000950117593057,-7.71198539057e-11
0.317777777778,0.257657927897,0.0131757642024,0.00108214131984,0.00108214140054,-8.0696557726e-11
0.317777777778,0.267676060354,0.0137128898779,0.00122623297178,0.00122623305269,-8.09060930231e-11
0.317777777778,0.277694192811,0.0142529753449,0.00138234619255,0.00138234627592,-8.33634053714e-11
0.317777777778,0.287712325268,0.0147961544633,0.00155019194175,0.00155019203298,-9.12269049365e-11
0.317777777778,0.297730457725,0.0153425638804,0.00172920467707,0.00172920476104,-8.39671982118e-11
0.317777777778,0.307748590181,0.0158923431784,0.00191851148987,0.00191851156675,-7.68767439031e-11
0.317777777778,0.317766722638,0.0164456350284,0.0021169058572,0.00211690593099,-7.37850518531e-11
0.317777777778,0.327784855095,0.0170025853497,0.00232282789319,0.00232282796203,-6.88366009159e-11
0.317777777778,0.337802987552,0.0175633434769,0.00253435305901,0.00253435311591,-5.69057314291e-11
0.317777777778,0.347821120009,0.0181280623329,0.0027491912809,0.0027491913231,-4.21969703103e-11
0.317777777778,0.357839252466,0.0186968986103,0.00296469831153,0.00296469834242,-3.08937437264e-11
0.317777777778,0.367857384923,0.0192700129608,0.00317790093455,0.00317790094737,-1.28182833271e-11
0.317777777778,0.37787551738,0.0198475701924,0.00338553724348,0.00338553723882,4.6596684844e-12
0.317777777778,0.387893649837,0.0204297394763,0.00358411271955,0.00358411269799,2.15577161157e-11
0.317777777778,0.397911782294,0.0210166945635,0.00376997218748,0.00376997214006,4.74185534588e-11
0.317777777778,0.407929914751,0.0216086140109,0.00393938696014,0.00393938689093,6.92086084622e-11
0.317777777778,0.417948047208,0.0222056814195,0.00408865561253,0.00408865552324,8.92965588625e-11
0.317777777778,0.427966179664,0.022808085683,0.00421421588918,0.00421421578494,1.04241290946e-10
0.317777777778,0.437984312121,0.0234160212496,0.00431276429779,0.00431276417175,1.26035432091e-10
0.317777777778,0.448002444578,0.0240296883965,0.0043813790305,0.00438137889941,1.31090769316e-10
0.317777777778,0.458020577035,0.0246492935189,0.0044176410572,0.00441764090151,1.55688706718e-10
0.317777777778,0.468038709492,0.0252750494334,0.0044197476217,0.0044197474527,1.6900240582e-10
0.317777777778,0.478056841949,0.0259071756975,0.00438661202083,0.00438661184894,1.71885755629e-10
0.317777777778,0.488074974406,0.0265458989466,0.00431794352413,0.00431794335643,1.67698825312e-10
0.317777777778,0.498093106863,0.0271914532482,0.0042143016564,0.0042143014922,1.64196825407e-10
0.317777777778,0.50811123932,0.0278440804762,0.00407711984935,0.00407711967577,1.73583711641e-10
0.317777777778,0.518129371777,0.0285040307055,0.00390869468375,0.00390869451792,1.65828864529e-10
0.317777777778,0.528147504234,0.0291715626291,0.00371213855647,0.00371213841513,1.41343638183e-10
0.317777777778,0.53816563669,0.0298469439978,0.00349129555996,0.00349129542648,1.3348548742e-10
0.317777777778,0.548183769147,0.0305304520865,0.00325062254324,0.00325062244308,1.00154450705e-10
0.317777777778,0.558201901604,0.0312223741863,0.00299503959873,0.0029950395025,9.6229690015e-11
0.317777777778,0.568220034061,0.0319230081263,0.00272975641478,0.00272975635436,6.04248213965e-11
0.317777777778,0.578238166518,0.0326326628259,0.00246008286416,0.00246008283031,3.38469764369e-11
0.317777777778,0.588256298975,0.0333516588807,0.00219123367805,0.00219123365875,1.92982236094e-11
0.317777777778,0.598274431432,0.0340803291834,0.00192813791121,0.00192813790912,2.08712192494e-12
0.317777777778,0.608292563889,0.034819019584,0.0016752640114,0.00167526406749,-5.60824208254e-11
0.317777777778,0.618310696346,0.0355680895896,0.00143647058665,0.00143647064781,-6.11622152664e-11
0.317777777778,0.628328828803,0.0363279131098,0.00121489142604,0.00121489150905,-8.30129825557e-11
0.317777777778,0.63834696126,0.0370988792486,0.00101286105052,0.00101286112344,-7.29232071863e-11
0.317777777778,0.648365093716,0.0378813931477,0.000831884220641,0.000831884305576,-8.4934834773e-11
0.317777777778,0.658383226173,0.038675876885,0.000672649643554,0.000672649714339,-7.07842859847e-11
0.317777777778,0.66840135863,0.0394827704322,0.000535084893546,0.000535084987653,-9.41060363316e-11
0.317777777778,0.678419491087,0.0403025326764,0.000418446595221,0.000418446673255,-7.80341160612e-11
0.317777777778,0.688437623544,0.0411356425112,0.000321437515841,0.00032143757692,-6.10793590185e-11
0.317777777778,0.698455756001,0.041982600002,0.000242340610287,0.000242340694027,-8.37393496558e-11
0.317777777778,0.708473888458,0.0428439276322,0.000179159418759,0.000179159492907,-7.41482370295e-11
0.317777777778,0.718492020915,0.0437201716373,0.000129754576875,0.000129754624667,-4.77927471904e-11
0.317777777778,0.728510153372,0.0446119034331,9.19674905675e-05,9.19675189057e-05,-2.83382421262e-11
0.317777777778,0.738528285829,0.0455197211468,6.37242671825e-05,6.37243003918e-05,-3.32093142048e-11
0.317777777778,0.748546418286,0.0464442512598,4.31155110225e-05,4.31155327863e-05,-2.17638060351e-11
0.317777777778,0.758564550743,0.0473861503717,2.84502707504e-05,2.84502899573e-05,-1.92069340033e-11
0.317777777778,0.768582683199,0.0483461070955,1.82849405755e-05,1.82849706636e-05,-3.00880878372e-11
0.317777777778,0.778600815656,0.049324844097,1.14300038184e-05,1.14300124016e-05,-8.58319340082e-12
0.317777777778,0.788618948113,0.0503231202898,6.93896141934e-06,6.93897842295e-06,-1.70036096748e-11
0.317777777778,0.79863708057,0.051341733201,4.08453167122e-06,4.08454109212e-06,-9.42090177571e-12
0.317777777778,0.808655213027,0.0523815215234,2.32726227178e-06,2.32728616502e-06,-2.38932363478e-11
0.317777777778,0.818673345484,0.053443367871,1.28116878217e-06,1.28118198493e-06,-1.32027542111e-11
0.317777777778,0.828691477941,0.0545282017572,6.80096673422e-07,6.80102063023e-07,-5.38960044129e-12
0.317777777778,0.838709610398,0.0556370028172,3.47393155908e-07,3.47384891084e-07,8.26482437176e-12
0.317777777778,0.848727742855,0.0567708042987,1.70362612906e-07,1.70382563807e-07,-1.99509011742e-11
0.317777777778,0.858745875312,0.0579306968464,8.00147448299e-08,8.00187088268e-08,-3.96399688248e-12
0.317777777778,0.868764007769,0.0591178326101,3.5898228834e-08,3.58889609079e-08,9.26792605334e-12
0.317777777778,0.878782140225,0.0603334297102,1.53412005321e-08,1.53486718318e-08,-7.47129962064e-12
0.317777777778,0.888800272682,0.0615787770949,6.22585316634e-09,6.2284222608e-09,-2.56909445974e-12
0.317777777778,0.898818405139,0.062855239833,2.39155917292e-09,2.41203550731e-09,-2.04763343867e-11
0.317777777778,0.908836537596,0.0641642648861,8.6652907072e-10,8.72584864607e-10,-6.05579388718e-12
0.317777777778,0.918854670053,0.0655073874131,2.94902990916e-10,2.97281431026e-10,-2.37844010979e-12
0.317777777778,0.92887280251,0.0668862376641,9.39526234589e-11,1.09616056032e-10,-1.56634325735e-11
0.317777777778,0.938890934967,0.0683025485305,2.80331313718e-11,1.55853663308e-11,1.24477650409e-11
0.317777777778,0.948909067424,0.0697581638243,7.49400541622e-12,1.68607304767e-11,-9.36672506051e-12
0.317777777778,0.958927199881,0.0712550473698,1.94289029309e-12,-9.28328789708e-12,1.12261781902e-11
0.317777777778,0.968945332338,0.0727952930038,4.16333634234e-13,5.79913547738e-12,-5.38280184315e-12
0.317777777778,0.978963464795,0.074381135591,1.38777878078e-13,6.50201659007e-12,-6.36323871199e-12
0.317777777778,0.988981597252,0.0760149631763,1.38777878078e-13,9.1910528667e-12,-9.05227498862e-12
0.317777777778,0.998999729708,0.0776993304159,0,8.12439048328e-12,-8.12439048328e-12
0.317777777778,1.00901786217,0.079436973443,1.38777878078e-13,1.36362115176e-11,-1.34974336395e-11
0.317777777778,1.01903599462,0.0812308263549,0,-9.34519822637e-13,9.34519822637e-13
0.317777777778,1.02905412708,0.0830840395274,0,1.58230308196e-12,-1.58230308196e-12
0.317777777778,1.03907225954,0.085,0,-3.09072927841e-12,3.09072927841e-12
0.416666666667,-0.463647609001,-0.025,1.76769520319e-11,2.47632537326e-11,-7.08630170063e-12
0.416666666667,-0.453629476544,-0.0243769666932,2.85135336869e-11,2.54851741499e-11,3.02835953706e-12
0.416666666667,-0.443611344087,-0.0237599900872,4.53838138337e-11,5.00658179068e-11,-4.68200407318e-12
0.416666666667,-0.43359321163,-0.0231488602184,7.15032045028e-11,6.12556590744e-11,1.02475454283e-11
0.416666666667,-0.423575079173,-0.0225433734096,1.11617600556e-10,1.15461397064e-10,-3.84379650844e-12
0.416666666667,-0.413556946716,-0.0219433319732,1.72488404115e-10,1.75704125122e-10,-3.21572100698e-12
0.416666666667,-0.403538814259,-0.0213485439287,2.6415973703e-10,2.6573197356e-10,-1.57223652944e-12
0.416666666667,-0.393520681802,-0.0207588227338,4.00897995376e-10,4.01399999819e-10,-5.02004443451e-13
0.416666666667,-0.383502549346,-0.0201739870282,6.03135275705e-10,6.1110786885e-10,-7.9725931448e-12
0.416666666667,-0.373484416889,-0.0195938603902,8.99744878963e-10,9.05324140838e-10,-5.57926187428e-12
0.416666666667,-0.363466284432,-0.0190182711034,1.33118492177e-09,1.33403096645e-09,-2.84604468728e-12
0.416666666667,-0.353448151975,-0.0184470519352,1.95379592987e-09,1.94613258443e-09,7.66334544011e-12
0.416666666667,-0.343430019518,-0.0178800399241,2.84536108388e-09,2.84611765268e-09,-7.56568804049e-13
0.416666666667,-0.333411887061,-0.0173170761779,4.11255582329e-09,4.11732467055e-09,-4.76884725957e-12
0.416666666667,-0.323393754604,-0.0167580056787,5.90047679956e-09,5.90173995529e-09,-1.26315573431e-12
